ID,Pred
2014_1184_1390,0.10877277
2014_1184_1393,0.09491384
2014_1184_1397,0.16538608
2014_1184_1400,0.050322134
2014_1184_1409,0.35137263
2014_1184_1411,0.84592676
2014_1184_1417,0.0549951
2014_1184_1418,0.6039477
2014_1184_1433,0.051778093
2014_1184_1437,0.035365503
2014_1184_1438,0.029031603
2014_1184_1444,0.31431738
2014_1184_1451,0.7385587
2014_1184_1454,0.6719178
2014_1184_1455,0.024084495
2014_1184_1458,0.061700635
2014_1184_1459,0.6888323
2014_1184_1462,0.10169906
2014_1196_1203,0.8256048
2014_1196_1211,0.8402979
2014_1196_1217,0.9810574
2014_1196_1234,0.8442732
2014_1196_1235,0.57606596
2014_1196_1242,0.729905
2014_1196_1243,0.85416853
2014_1196_1246,0.8139441
2014_1196_1257,0.7290719
2014_1196_1264,0.9815454
2014_1196_1269,0.7889968
2014_1196_1272,0.8755533
2014_1196_1273,0.9756756
2014_1196_1276,0.7686213
2014_1196_1277,0.6543227
2014_1196_1291,0.99360704
2014_1196_1295,0.9580837
2014_1196_1300,0.98039675
2014_1196_1301,0.8848473
2014_1196_1304,0.89499605
2014_1196_1307,0.7816373
2014_1196_1308,0.97391844
2014_1196_1314,0.80676043
2014_1196_1326,0.77179873
2014_1196_1328,0.78976893
2014_1196_1329,0.8067603
2014_1196_1332,0.7870141
2014_1196_1338,0.7668317
2014_1196_1344,0.8690656
2014_1196_1361,0.78866315
2014_1196_1372,0.960782
2014_1196_1386,0.8356422
2014_1196_1387,0.83919615
2014_1196_1390,0.86828756
2014_1196_1393,0.807553
2014_1196_1397,0.87374544
2014_1196_1400,0.8367442
2014_1196_1409,0.96785384
2014_1196_1411,0.9904502
2014_1196_1417,0.7419779
2014_1196_1418,0.9872901
2014_1196_1433,0.7738108
2014_1196_1437,0.67050976
2014_1196_1438,0.72435856
2014_1196_1444,0.9595048
2014_1196_1451,0.9886221
2014_1196_1454,0.9908964
2014_1196_1455,0.46486005
2014_1196_1458,0.74789894
2014_1196_1459,0.9929172
2014_1196_1462,0.8293077
2014_1203_1211,0.4082737
2014_1203_1217,0.8176391
2014_1203_1234,0.63858205
2014_1203_1235,0.2948564
2014_1203_1242,0.33394298
2014_1203_1243,0.6671391
2014_1203_1246,0.47144046
2014_1203_1257,0.3120666
2014_1203_1264,0.85339105
2014_1203_1269,0.3887457
2014_1203_1272,0.62027925
2014_1203_1273,0.8591674
2014_1203_1276,0.3816065
2014_1203_1277,0.31751502
2014_1203_1291,0.9700076
2014_1203_1295,0.7933509
2014_1203_1300,0.95394784
2014_1203_1301,0.6013492
2014_1203_1304,0.7025654
2014_1203_1307,0.32317713
2014_1203_1308,0.8382387
2014_1203_1314,0.543044
2014_1203_1326,0.46055642
2014_1203_1328,0.49929836
2014_1203_1329,0.5521819
2014_1203_1332,0.4854431
2014_1203_1338,0.3934555
2014_1203_1344,0.5183231
2014_1203_1361,0.39672554
2014_1203_1372,0.7861573
2014_1203_1386,0.40596908
2014_1203_1387,0.5210023
2014_1203_1390,0.55644006
2014_1203_1393,0.43372452
2014_1203_1397,0.69403917
2014_1203_1400,0.544623
2014_1203_1409,0.8115344
2014_1203_1411,0.98150945
2014_1203_1417,0.38041335
2014_1203_1418,0.9140851
2014_1203_1433,0.38589427
2014_1203_1437,0.3068709
2014_1203_1438,0.30730456
2014_1203_1444,0.7977832
2014_1203_1451,0.97746503
2014_1203_1454,0.9445197
2014_1203_1455,0.15183608
2014_1203_1458,0.36835486
2014_1203_1459,0.9801558
2014_1203_1462,0.5952833
2014_1211_1217,0.81640834
2014_1211_1234,0.6742568
2014_1211_1235,0.30610037
2014_1211_1242,0.35847834
2014_1211_1243,0.6297245
2014_1211_1246,0.46712518
2014_1211_1257,0.38451138
2014_1211_1264,0.8933433
2014_1211_1269,0.5041197
2014_1211_1272,0.6224424
2014_1211_1273,0.8897902
2014_1211_1276,0.4612643
2014_1211_1277,0.3258362
2014_1211_1291,0.98040396
2014_1211_1295,0.7355054
2014_1211_1300,0.9378686
2014_1211_1301,0.72008467
2014_1211_1304,0.7188607
2014_1211_1307,0.41776085
2014_1211_1308,0.8882713
2014_1211_1314,0.6217324
2014_1211_1326,0.4060103
2014_1211_1328,0.49789348
2014_1211_1329,0.608248
2014_1211_1332,0.53082895
2014_1211_1338,0.4760884
2014_1211_1344,0.6438737
2014_1211_1361,0.49987724
2014_1211_1372,0.78406054
2014_1211_1386,0.5486334
2014_1211_1387,0.524876
2014_1211_1390,0.66201216
2014_1211_1393,0.46980652
2014_1211_1397,0.7239807
2014_1211_1400,0.57305026
2014_1211_1409,0.8001691
2014_1211_1411,0.99191874
2014_1211_1417,0.41484773
2014_1211_1418,0.9013996
2014_1211_1433,0.47607592
2014_1211_1437,0.33353588
2014_1211_1438,0.35096005
2014_1211_1444,0.7650554
2014_1211_1451,0.9777002
2014_1211_1454,0.9525018
2014_1211_1455,0.23421834
2014_1211_1458,0.41414917
2014_1211_1459,0.9689316
2014_1211_1462,0.63043547
2014_1217_1234,0.24136683
2014_1217_1235,0.061629854
2014_1217_1242,0.08198375
2014_1217_1243,0.22938716
2014_1217_1246,0.16028498
2014_1217_1257,0.07135006
2014_1217_1264,0.56616414
2014_1217_1269,0.17976286
2014_1217_1272,0.24459128
2014_1217_1273,0.6805557
2014_1217_1276,0.10459988
2014_1217_1277,0.09267182
2014_1217_1291,0.87767
2014_1217_1295,0.57895935
2014_1217_1300,0.66845405
2014_1217_1301,0.27825525
2014_1217_1304,0.29835665
2014_1217_1307,0.1662433
2014_1217_1308,0.5940594
2014_1217_1314,0.1764219
2014_1217_1326,0.121126875
2014_1217_1328,0.14690085
2014_1217_1329,0.1942402
2014_1217_1332,0.13617288
2014_1217_1338,0.11200763
2014_1217_1344,0.20349331
2014_1217_1361,0.15381218
2014_1217_1372,0.4423734
2014_1217_1386,0.2195944
2014_1217_1387,0.28409892
2014_1217_1390,0.25411925
2014_1217_1393,0.16740601
2014_1217_1397,0.37503868
2014_1217_1400,0.14304943
2014_1217_1409,0.59988135
2014_1217_1411,0.94860256
2014_1217_1417,0.10631221
2014_1217_1418,0.68918633
2014_1217_1433,0.11353986
2014_1217_1437,0.076802745
2014_1217_1438,0.071588315
2014_1217_1444,0.5277239
2014_1217_1451,0.83490044
2014_1217_1454,0.7888188
2014_1217_1455,0.04642814
2014_1217_1458,0.12134375
2014_1217_1459,0.8924629
2014_1217_1462,0.20341499
2014_1234_1235,0.25794414
2014_1234_1242,0.22523661
2014_1234_1243,0.56719214
2014_1234_1246,0.3992662
2014_1234_1257,0.25708526
2014_1234_1264,0.8410364
2014_1234_1269,0.3921148
2014_1234_1272,0.47138453
2014_1234_1273,0.8561363
2014_1234_1276,0.31104103
2014_1234_1277,0.25629744
2014_1234_1291,0.9675041
2014_1234_1295,0.75487715
2014_1234_1300,0.902074
2014_1234_1301,0.53975874
2014_1234_1304,0.5664435
2014_1234_1307,0.33038938
2014_1234_1308,0.8272199
2014_1234_1314,0.46074563
2014_1234_1326,0.36799356
2014_1234_1328,0.32882142
2014_1234_1329,0.45369625
2014_1234_1332,0.3888795
2014_1234_1338,0.31559366
2014_1234_1344,0.40037143
2014_1234_1361,0.28259796
2014_1234_1372,0.73936665
2014_1234_1386,0.44845662
2014_1234_1387,0.46710822
2014_1234_1390,0.45937327
2014_1234_1393,0.31397945
2014_1234_1397,0.6007967
2014_1234_1400,0.45783526
2014_1234_1409,0.79089624
2014_1234_1411,0.97315276
2014_1234_1417,0.3060824
2014_1234_1418,0.8999767
2014_1234_1433,0.28847647
2014_1234_1437,0.20680717
2014_1234_1438,0.2575728
2014_1234_1444,0.75645936
2014_1234_1451,0.96096814
2014_1234_1454,0.94332105
2014_1234_1455,0.124946706
2014_1234_1458,0.2770987
2014_1234_1459,0.983529
2014_1234_1462,0.51328784
2014_1235_1242,0.49963716
2014_1235_1243,0.7977195
2014_1235_1246,0.60294724
2014_1235_1257,0.52013016
2014_1235_1264,0.9677839
2014_1235_1269,0.66769
2014_1235_1272,0.68429434
2014_1235_1273,0.9545072
2014_1235_1276,0.5515056
2014_1235_1277,0.476364
2014_1235_1291,0.9851775
2014_1235_1295,0.9228471
2014_1235_1300,0.96962017
2014_1235_1301,0.7640133
2014_1235_1304,0.69377613
2014_1235_1307,0.6426876
2014_1235_1308,0.9536004
2014_1235_1314,0.64181924
2014_1235_1326,0.5656425
2014_1235_1328,0.6175969
2014_1235_1329,0.7166324
2014_1235_1332,0.6346352
2014_1235_1338,0.5907056
2014_1235_1344,0.70465785
2014_1235_1361,0.50791836
2014_1235_1372,0.9410763
2014_1235_1386,0.77427924
2014_1235_1387,0.70565015
2014_1235_1390,0.650126
2014_1235_1393,0.6138016
2014_1235_1397,0.8017056
2014_1235_1400,0.6120849
2014_1235_1409,0.9358751
2014_1235_1411,0.9901709
2014_1235_1417,0.5477428
2014_1235_1418,0.9726911
2014_1235_1433,0.62614894
2014_1235_1437,0.44766828
2014_1235_1438,0.50606376
2014_1235_1444,0.8854377
2014_1235_1451,0.9764139
2014_1235_1454,0.98337054
2014_1235_1455,0.3327858
2014_1235_1458,0.4841677
2014_1235_1459,0.98849654
2014_1235_1462,0.6662269
2014_1242_1243,0.7911731
2014_1242_1246,0.63667196
2014_1242_1257,0.48665062
2014_1242_1264,0.96661747
2014_1242_1269,0.637643
2014_1242_1272,0.76506007
2014_1242_1273,0.9306289
2014_1242_1276,0.5788409
2014_1242_1277,0.42339426
2014_1242_1291,0.9842329
2014_1242_1295,0.9428326
2014_1242_1300,0.94846535
2014_1242_1301,0.8025643
2014_1242_1304,0.8415563
2014_1242_1307,0.6196953
2014_1242_1308,0.9447483
2014_1242_1314,0.6698036
2014_1242_1326,0.6256887
2014_1242_1328,0.6418565
2014_1242_1329,0.6902835
2014_1242_1332,0.6475296
2014_1242_1338,0.51739335
2014_1242_1344,0.7637798
2014_1242_1361,0.7053353
2014_1242_1372,0.8924224
2014_1242_1386,0.742535
2014_1242_1387,0.7655372
2014_1242_1390,0.7046473
2014_1242_1393,0.65578717
2014_1242_1397,0.8210105
2014_1242_1400,0.68439794
2014_1242_1409,0.9600508
2014_1242_1411,0.98591053
2014_1242_1417,0.49970847
2014_1242_1418,0.9790867
2014_1242_1433,0.616661
2014_1242_1437,0.5165876
2014_1242_1438,0.38214624
2014_1242_1444,0.94739795
2014_1242_1451,0.9741279
2014_1242_1454,0.98845917
2014_1242_1455,0.20692502
2014_1242_1458,0.60620123
2014_1242_1459,0.98725003
2014_1242_1462,0.70219284
2014_1243_1246,0.33475658
2014_1243_1257,0.19704473
2014_1243_1264,0.8401478
2014_1243_1269,0.32161057
2014_1243_1272,0.42623594
2014_1243_1273,0.8470422
2014_1243_1276,0.2616902
2014_1243_1277,0.23851897
2014_1243_1291,0.969436
2014_1243_1295,0.7739715
2014_1243_1300,0.8875074
2014_1243_1301,0.5156326
2014_1243_1304,0.51303667
2014_1243_1307,0.281665
2014_1243_1308,0.8599592
2014_1243_1314,0.37851384
2014_1243_1326,0.2940843
2014_1243_1328,0.31183234
2014_1243_1329,0.37230968
2014_1243_1332,0.32909453
2014_1243_1338,0.3126498
2014_1243_1344,0.3703159
2014_1243_1361,0.28491175
2014_1243_1372,0.82689846
2014_1243_1386,0.40604135
2014_1243_1387,0.4111999
2014_1243_1390,0.44741
2014_1243_1393,0.30943084
2014_1243_1397,0.48923948
2014_1243_1400,0.35861087
2014_1243_1409,0.7647465
2014_1243_1411,0.9708863
2014_1243_1417,0.25958657
2014_1243_1418,0.8713879
2014_1243_1433,0.2671256
2014_1243_1437,0.20578039
2014_1243_1438,0.2535127
2014_1243_1444,0.7684294
2014_1243_1451,0.9505324
2014_1243_1454,0.93572605
2014_1243_1455,0.16626917
2014_1243_1458,0.20258881
2014_1243_1459,0.9606819
2014_1243_1462,0.42264122
2014_1246_1257,0.34995404
2014_1246_1264,0.9296343
2014_1246_1269,0.40662795
2014_1246_1272,0.51012
2014_1246_1273,0.89862406
2014_1246_1276,0.3401243
2014_1246_1277,0.28701696
2014_1246_1291,0.9844545
2014_1246_1295,0.89300144
2014_1246_1300,0.9463272
2014_1246_1301,0.6378405
2014_1246_1304,0.73672235
2014_1246_1307,0.41258293
2014_1246_1308,0.90324384
2014_1246_1314,0.49836048
2014_1246_1326,0.50569856
2014_1246_1328,0.46075106
2014_1246_1329,0.55799395
2014_1246_1332,0.47421268
2014_1246_1338,0.38589606
2014_1246_1344,0.48929703
2014_1246_1361,0.42049643
2014_1246_1372,0.86495656
2014_1246_1386,0.5430072
2014_1246_1387,0.57809293
2014_1246_1390,0.56474626
2014_1246_1393,0.43819958
2014_1246_1397,0.6782591
2014_1246_1400,0.52751356
2014_1246_1409,0.8770225
2014_1246_1411,0.9821545
2014_1246_1417,0.39729902
2014_1246_1418,0.95864546
2014_1246_1433,0.39941812
2014_1246_1437,0.3396642
2014_1246_1438,0.34350595
2014_1246_1444,0.8611732
2014_1246_1451,0.9640342
2014_1246_1454,0.96930504
2014_1246_1455,0.1852099
2014_1246_1458,0.40264517
2014_1246_1459,0.9780221
2014_1246_1462,0.6173384
2014_1257_1264,0.93376595
2014_1257_1269,0.68680316
2014_1257_1272,0.75904524
2014_1257_1273,0.9522542
2014_1257_1276,0.63443166
2014_1257_1277,0.5313349
2014_1257_1291,0.9824287
2014_1257_1295,0.905426
2014_1257_1300,0.97814274
2014_1257_1301,0.7612614
2014_1257_1304,0.74145025
2014_1257_1307,0.5435444
2014_1257_1308,0.93738735
2014_1257_1314,0.6987715
2014_1257_1326,0.6518536
2014_1257_1328,0.68229073
2014_1257_1329,0.6380245
2014_1257_1332,0.68704545
2014_1257_1338,0.60512006
2014_1257_1344,0.7575188
2014_1257_1361,0.51506853
2014_1257_1372,0.8916399
2014_1257_1386,0.67622226
2014_1257_1387,0.6488492
2014_1257_1390,0.76248664
2014_1257_1393,0.6793693
2014_1257_1397,0.77955145
2014_1257_1400,0.6997423
2014_1257_1409,0.89905566
2014_1257_1411,0.98884356
2014_1257_1417,0.57129
2014_1257_1418,0.9521849
2014_1257_1433,0.6194325
2014_1257_1437,0.49179935
2014_1257_1438,0.49516323
2014_1257_1444,0.8933354
2014_1257_1451,0.98007774
2014_1257_1454,0.96260303
2014_1257_1455,0.303036
2014_1257_1458,0.63324225
2014_1257_1459,0.9908092
2014_1257_1462,0.74755156
2014_1264_1269,0.1451406
2014_1264_1272,0.16822197
2014_1264_1273,0.6328756
2014_1264_1276,0.07865632
2014_1264_1277,0.06740198
2014_1264_1291,0.833791
2014_1264_1295,0.45262864
2014_1264_1300,0.6206526
2014_1264_1301,0.17797415
2014_1264_1304,0.1925821
2014_1264_1307,0.08660342
2014_1264_1308,0.48611373
2014_1264_1314,0.12389532
2014_1264_1326,0.09074062
2014_1264_1328,0.07569476
2014_1264_1329,0.11561612
2014_1264_1332,0.0775736
2014_1264_1338,0.08396193
2014_1264_1344,0.13554147
2014_1264_1361,0.09666029
2014_1264_1372,0.35633248
2014_1264_1386,0.17626342
2014_1264_1387,0.1653011
2014_1264_1390,0.1583895
2014_1264_1393,0.09692221
2014_1264_1397,0.23999757
2014_1264_1400,0.08822291
2014_1264_1409,0.42207104
2014_1264_1411,0.9100641
2014_1264_1417,0.07581761
2014_1264_1418,0.6058721
2014_1264_1433,0.070199095
2014_1264_1437,0.042221338
2014_1264_1438,0.0574234
2014_1264_1444,0.41265446
2014_1264_1451,0.8466234
2014_1264_1454,0.7732256
2014_1264_1455,0.027680784
2014_1264_1458,0.048814666
2014_1264_1459,0.8566554
2014_1264_1462,0.14529873
2014_1269_1272,0.59668535
2014_1269_1273,0.83883363
2014_1269_1276,0.41321573
2014_1269_1277,0.3426935
2014_1269_1291,0.9686179
2014_1269_1295,0.8143848
2014_1269_1300,0.87354755
2014_1269_1301,0.6887568
2014_1269_1304,0.67398703
2014_1269_1307,0.38923368
2014_1269_1308,0.84893805
2014_1269_1314,0.59688354
2014_1269_1326,0.58577037
2014_1269_1328,0.5254821
2014_1269_1329,0.51725835
2014_1269_1332,0.5922291
2014_1269_1338,0.39089528
2014_1269_1344,0.5956515
2014_1269_1361,0.42427897
2014_1269_1372,0.7857499
2014_1269_1386,0.51917
2014_1269_1387,0.48318836
2014_1269_1390,0.62730044
2014_1269_1393,0.5115841
2014_1269_1397,0.6983821
2014_1269_1400,0.5553825
2014_1269_1409,0.80828255
2014_1269_1411,0.97495085
2014_1269_1417,0.46566358
2014_1269_1418,0.908524
2014_1269_1433,0.48427904
2014_1269_1437,0.37326717
2014_1269_1438,0.34525397
2014_1269_1444,0.7487831
2014_1269_1451,0.9501913
2014_1269_1454,0.96578306
2014_1269_1455,0.21033478
2014_1269_1458,0.4271088
2014_1269_1459,0.9691301
2014_1269_1462,0.55736476
2014_1272_1273,0.8544647
2014_1272_1276,0.30662644
2014_1272_1277,0.27548006
2014_1272_1291,0.96127766
2014_1272_1295,0.70849353
2014_1272_1300,0.9361497
2014_1272_1301,0.53451735
2014_1272_1304,0.592058
2014_1272_1307,0.31791604
2014_1272_1308,0.8349215
2014_1272_1314,0.48052529
2014_1272_1326,0.38234362
2014_1272_1328,0.39237243
2014_1272_1329,0.43818095
2014_1272_1332,0.40758014
2014_1272_1338,0.31072548
2014_1272_1344,0.4495338
2014_1272_1361,0.30271128
2014_1272_1372,0.7352313
2014_1272_1386,0.3854708
2014_1272_1387,0.4229363
2014_1272_1390,0.5082895
2014_1272_1393,0.28919283
2014_1272_1397,0.6118683
2014_1272_1400,0.44588616
2014_1272_1409,0.771399
2014_1272_1411,0.9767247
2014_1272_1417,0.31084865
2014_1272_1418,0.8993639
2014_1272_1433,0.32519534
2014_1272_1437,0.25016692
2014_1272_1438,0.25675914
2014_1272_1444,0.78452235
2014_1272_1451,0.9544596
2014_1272_1454,0.9234559
2014_1272_1455,0.122231014
2014_1272_1458,0.28687796
2014_1272_1459,0.97970355
2014_1272_1462,0.5109385
2014_1273_1276,0.11340127
2014_1273_1277,0.10325437
2014_1273_1291,0.8041019
2014_1273_1295,0.34279665
2014_1273_1300,0.5317987
2014_1273_1301,0.24255773
2014_1273_1304,0.1957906
2014_1273_1307,0.17005624
2014_1273_1308,0.45017752
2014_1273_1314,0.14015883
2014_1273_1326,0.0807498
2014_1273_1328,0.076498844
2014_1273_1329,0.13917398
2014_1273_1332,0.09691739
2014_1273_1338,0.11168799
2014_1273_1344,0.17598836
2014_1273_1361,0.09312574
2014_1273_1372,0.26669723
2014_1273_1386,0.23497967
2014_1273_1387,0.20162413
2014_1273_1390,0.1883258
2014_1273_1393,0.10118286
2014_1273_1397,0.28077176
2014_1273_1400,0.08708659
2014_1273_1409,0.42196405
2014_1273_1411,0.8997399
2014_1273_1417,0.0793943
2014_1273_1418,0.56290877
2014_1273_1433,0.10475204
2014_1273_1437,0.044314742
2014_1273_1438,0.069009036
2014_1273_1444,0.39487302
2014_1273_1451,0.79459417
2014_1273_1454,0.6145511
2014_1273_1455,0.038317624
2014_1273_1458,0.09534959
2014_1273_1459,0.7766056
2014_1273_1462,0.1596658
2014_1276_1277,0.40904176
2014_1276_1291,0.98425585
2014_1276_1295,0.8700209
2014_1276_1300,0.9502899
2014_1276_1301,0.72782564
2014_1276_1304,0.7580667
2014_1276_1307,0.45274696
2014_1276_1308,0.9040241
2014_1276_1314,0.64500976
2014_1276_1326,0.6080014
2014_1276_1328,0.6501168
2014_1276_1329,0.64320284
2014_1276_1332,0.6356233
2014_1276_1338,0.47710493
2014_1276_1344,0.6491602
2014_1276_1361,0.49218038
2014_1276_1372,0.87090874
2014_1276_1386,0.6135815
2014_1276_1387,0.6316578
2014_1276_1390,0.69480526
2014_1276_1393,0.53724307
2014_1276_1397,0.76824677
2014_1276_1400,0.6815989
2014_1276_1409,0.8931722
2014_1276_1411,0.9832351
2014_1276_1417,0.5249366
2014_1276_1418,0.96103686
2014_1276_1433,0.5569814
2014_1276_1437,0.45996135
2014_1276_1438,0.41684398
2014_1276_1444,0.871618
2014_1276_1451,0.96930903
2014_1276_1454,0.98365396
2014_1276_1455,0.21721217
2014_1276_1458,0.4892207
2014_1276_1459,0.98653364
2014_1276_1462,0.6942086
2014_1277_1291,0.9805141
2014_1277_1295,0.88998735
2014_1277_1300,0.9462318
2014_1277_1301,0.7338701
2014_1277_1304,0.7321971
2014_1277_1307,0.5836466
2014_1277_1308,0.9268124
2014_1277_1314,0.61903673
2014_1277_1326,0.63513064
2014_1277_1328,0.64663845
2014_1277_1329,0.7108758
2014_1277_1332,0.66610605
2014_1277_1338,0.55129874
2014_1277_1344,0.6743175
2014_1277_1361,0.5159637
2014_1277_1372,0.88019264
2014_1277_1386,0.72133577
2014_1277_1387,0.64102596
2014_1277_1390,0.7237209
2014_1277_1393,0.57744175
2014_1277_1397,0.77491266
2014_1277_1400,0.65445596
2014_1277_1409,0.9021291
2014_1277_1411,0.98413014
2014_1277_1417,0.58751374
2014_1277_1418,0.9649376
2014_1277_1433,0.6403009
2014_1277_1437,0.45918167
2014_1277_1438,0.51876646
2014_1277_1444,0.87251693
2014_1277_1451,0.9673277
2014_1277_1454,0.9774039
2014_1277_1455,0.28861752
2014_1277_1458,0.5482001
2014_1277_1459,0.98820543
2014_1277_1462,0.62843734
2014_1291_1295,0.102076076
2014_1291_1300,0.21639666
2014_1291_1301,0.04346498
2014_1291_1304,0.04011961
2014_1291_1307,0.024500068
2014_1291_1308,0.20682576
2014_1291_1314,0.017840631
2014_1291_1326,0.012989531
2014_1291_1328,0.01641831
2014_1291_1329,0.026941901
2014_1291_1332,0.0128192585
2014_1291_1338,0.029533185
2014_1291_1344,0.032367967
2014_1291_1361,0.03607369
2014_1291_1372,0.10222713
2014_1291_1386,0.041867405
2014_1291_1387,0.033880584
2014_1291_1390,0.03875723
2014_1291_1393,0.019989992
2014_1291_1397,0.03703413
2014_1291_1400,0.02138714
2014_1291_1409,0.12903026
2014_1291_1411,0.6614056
2014_1291_1417,0.009663055
2014_1291_1418,0.24064308
2014_1291_1433,0.021859951
2014_1291_1437,0.011182628
2014_1291_1438,0.018796153
2014_1291_1444,0.14022413
2014_1291_1451,0.4511283
2014_1291_1454,0.30112022
2014_1291_1455,0.011888218
2014_1291_1458,0.017964326
2014_1291_1459,0.4528272
2014_1291_1462,0.01829597
2014_1295_1300,0.67790943
2014_1295_1301,0.33891904
2014_1295_1304,0.29049206
2014_1295_1307,0.19335356
2014_1295_1308,0.5997166
2014_1295_1314,0.18177505
2014_1295_1326,0.13870741
2014_1295_1328,0.14362888
2014_1295_1329,0.23263603
2014_1295_1332,0.15343438
2014_1295_1338,0.17260328
2014_1295_1344,0.22691232
2014_1295_1361,0.21706893
2014_1295_1372,0.43521693
2014_1295_1386,0.28157648
2014_1295_1387,0.28614423
2014_1295_1390,0.24498434
2014_1295_1393,0.20663774
2014_1295_1397,0.33864644
2014_1295_1400,0.171868
2014_1295_1409,0.5681361
2014_1295_1411,0.95117086
2014_1295_1417,0.11321529
2014_1295_1418,0.6684942
2014_1295_1433,0.15068945
2014_1295_1437,0.1043034
2014_1295_1438,0.1235892
2014_1295_1444,0.5436838
2014_1295_1451,0.8756066
2014_1295_1454,0.8237547
2014_1295_1455,0.043138545
2014_1295_1458,0.09991606
2014_1295_1459,0.9010158
2014_1295_1462,0.26428628
2014_1300_1301,0.16702066
2014_1300_1304,0.16773225
2014_1300_1307,0.060673743
2014_1300_1308,0.38747796
2014_1300_1314,0.12308363
2014_1300_1326,0.07367959
2014_1300_1328,0.06258773
2014_1300_1329,0.07629969
2014_1300_1332,0.053329844
2014_1300_1338,0.045264643
2014_1300_1344,0.09456882
2014_1300_1361,0.0690548
2014_1300_1372,0.24810597
2014_1300_1386,0.16717231
2014_1300_1387,0.13227347
2014_1300_1390,0.14792234
2014_1300_1393,0.10366698
2014_1300_1397,0.19347915
2014_1300_1400,0.094493836
2014_1300_1409,0.39009544
2014_1300_1411,0.82561016
2014_1300_1417,0.067127556
2014_1300_1418,0.51436925
2014_1300_1433,0.05203411
2014_1300_1437,0.034186047
2014_1300_1438,0.046600528
2014_1300_1444,0.3330964
2014_1300_1451,0.7354319
2014_1300_1454,0.6815044
2014_1300_1455,0.02088855
2014_1300_1458,0.060108047
2014_1300_1459,0.7229975
2014_1300_1462,0.16951159
2014_1301_1304,0.58602893
2014_1301_1307,0.25365436
